date,close
2015-04-01,44.5200
2015-03-31,44.7200
2015-03-30,44.7500
2015-03-27,44.2700
2015-03-26,43.7000
2015-03-25,44.9800
2015-03-24,45.5000
2015-03-23,44.2600
2015-03-20,44.0300
2015-03-19,42.8200
2015-03-18,43.0400
2015-03-17,42.5140
2015-03-16,43.0000
2015-03-13,42.6000
2015-03-12,42.6300
2015-03-11,41.9100
2015-03-10,41.1200
2015-03-09,41.6000
2015-03-06,41.1800
2015-03-05,42.8700
2015-03-04,43.2500
2015-03-03,42.7200
2015-03-02,43.9800
2015-02-27,44.5700
2015-02-26,43.0900
2015-02-25,43.4000
2015-02-24,43.5500
2015-02-23,43.5400
2015-02-20,42.9700
2015-02-19,43.2800
2015-02-18,42.8600
2015-02-17,43.3900
2015-02-13,42.6300
2015-02-12,43.2000
2015-02-11,42.1800
2015-02-10,41.0500
2015-02-09,40.5000
2015-02-06,40.8000
2015-02-05,41.3800
2015-02-04,40.5100
2015-02-03,40.0480
2015-02-02,39.7900
2015-01-30,40.5000
2015-01-29,42.5200
2015-01-28,41.8100
2015-01-27,42.5800
2015-01-26,41.5650
2015-01-23,40.1300
2015-01-22,39.9100
2015-01-21,38.5600
2015-01-20,38.6750
2015-01-16,37.4900
2015-01-15,37.1600
2015-01-14,36.9840
2015-01-13,36.4000
2015-01-12,35.0900
2015-01-09,35.4105
2015-01-08,35.7600
2015-01-07,36.5620
2015-01-06,36.3100
2015-01-05,37.4900
2015-01-02,37.4780
2014-12-31,37.0200
2014-12-30,37.4800
2014-12-29,36.4900
2014-12-26,37.1400
2014-12-24,37.0020
2014-12-23,36.6200
2014-12-22,36.9900
2014-12-19,36.8000
2014-12-18,36.5300
2014-12-17,34.7850
2014-12-16,35.7000
2014-12-15,35.3750
2014-12-12,34.9300
2014-12-11,35.8500
2014-12-10,35.7900
2014-12-09,36.0620
2014-12-08,37.2900
2014-12-05,37.8800
2014-12-04,36.6370
2014-12-03,36.6100
2014-12-02,35.9070
2014-12-01,36.3600
2014-11-28,35.6900
2014-11-26,34.3700
2014-11-25,34.6700
2014-11-24,34.0600
2014-11-21,33.7300
2014-11-20,33.9000
2014-11-19,33.5800
2014-11-18,33.5700
2014-11-17,33.3925
2014-11-14,33.2800
2014-11-13,33.0200
2014-11-12,32.4780
2014-11-11,33.4800
2014-11-10,32.7400
2014-11-07,31.7800
2014-11-06,32.8700
2014-11-05,32.6400
2014-11-04,32.9100
2014-11-03,33.0900
2014-10-31,32.6800
2014-10-30,31.3700
2014-10-29,30.6700
2014-10-28,31.9000
2014-10-27,31.4000
2014-10-24,29.6535
2014-10-23,29.6535
2014-10-22,29.6535
2014-10-21,29.9440
2014-10-20,29.1900
2014-10-17,27.4200
2014-10-16,27.4200
2014-10-15,26.1700
2014-10-14,26.9100
2014-10-13,25.7000
2014-10-10,29.9200
2014-10-09,29.9200
2014-10-08,29.9200
2014-10-07,29.9200
2014-10-06,29.9200
2014-10-03,28.1600
2014-10-02,28.1600
2014-10-01,28.7300
2014-09-30,29.8100
2014-09-29,29.9200
2014-09-26,29.8200
2014-09-25,29.8200
2014-09-24,31.1400
2014-09-23,31.1400
2014-09-22,31.1400
2014-09-19,31.1400
2014-09-18,30.9500
2014-09-17,30.3150
2014-09-12,30.3150
2014-09-11,30.3000
2014-09-08,30.1200
2014-09-05,30.1200
2014-09-04,30.5585
2014-09-03,30.5300
2014-09-02,29.7900
2014-08-29,29.7900
2014-08-28,29.7900
2014-08-27,30.1000
2014-08-26,29.6040
2014-08-25,28.7500
2014-08-22,28.7500
2014-08-21,28.7000
2014-08-20,28.4000
2014-08-19,28.4000
2014-08-18,28.4100
2014-08-14,27.6600
2014-08-13,27.6300
2014-08-12,27.9500
2014-08-11,27.8200
2014-08-08,26.8000
2014-08-07,26.6600
2014-08-06,27.1000
2014-08-05,26.6200
2014-08-04,27.8300
2014-08-01,28.5500
2014-07-31,28.0400
2014-07-30,28.7000
2014-07-29,28.5700
2014-07-28,28.8500
2014-07-25,28.8050
2014-07-24,29.0300
2014-07-23,28.7000
2014-07-22,28.4000
2014-07-21,27.6900
2014-07-18,28.3400
2014-07-17,28.0700
2014-07-16,29.2150
2014-07-15,28.6700
2014-07-14,28.0600
2014-07-11,28.1900
2014-07-10,28.4200
2014-07-09,29.1000
2014-07-08,28.7500
2014-07-07,30.9600
2014-07-03,31.3800
2014-07-02,31.3200
2014-07-01,32.1400
2014-06-30,31.6500
2014-06-27,32.6900
2014-06-26,32.9100
2014-06-25,32.4320
2014-06-24,32.7760
2014-06-23,32.4000
2014-06-20,32.8500
2014-06-19,32.0500
2014-06-18,32.2800
2014-06-17,32.3600
2014-06-16,32.2000
2014-06-13,32.2200
2014-06-12,32.9500
2014-06-11,33.7100
2014-06-10,34.6900
2014-06-09,35.4100
2014-06-06,35.2450
2014-06-05,34.2300
2014-06-04,33.7800
2014-06-03,33.6700
2014-06-02,33.6000
2014-05-30,33.0500
2014-05-29,33.0500
2014-05-28,32.9700
2014-05-27,32.9800
2014-05-23,32.1000
2014-05-22,32.0600
2014-05-21,32.0000
2014-05-20,31.9200
2014-05-19,31.5750
2014-05-16,30.1100
2014-05-15,30.9500
2014-05-14,32.5500
2014-05-13,33.3400
2014-05-12,33.3200
2014-05-09,32.6300
2014-05-08,34.1650
2014-05-07,33.5500
2014-05-06,34.7800
2014-05-05,34.4300
2014-05-02,34.4500
2014-05-01,34.7300
2014-04-30,34.0900
2014-04-29,33.6800
2014-04-28,33.4900
2014-04-25,33.8400
2014-04-24,34.7000
2014-04-23,34.0400
2014-04-22,34.5450
2014-04-21,34.4200
2014-04-17,34.1900
2014-04-16,33.3000
2014-04-15,31.6000
2014-04-14,31.4200
2014-04-11,32.8800
2014-04-10,34.4800
2014-04-09,35.5600
2014-04-08,34.7010
2014-04-07,35.6200
2014-04-04,36.5900
2014-04-03,36.3000
2014-04-02,36.1900
2014-04-01,35.4200
2014-03-31,34.9500
2014-03-28,34.6500
2014-03-27,34.4000
2014-03-26,34.6500
2014-03-25,34.5600
2014-03-24,34.0600
2014-03-21,34.5500
2014-03-20,35.0100
2014-03-19,35.6600
2014-03-18,36.1400
2014-03-17,35.6800
2014-03-14,35.0900
2014-03-13,36.0000
2014-03-12,37.0500
2014-03-11,36.6800
2014-03-10,36.1800
2014-03-07,37.0700
2014-03-06,37.3200
2014-03-05,37.0800
2014-03-04,36.7240
2014-03-03,35.2000
2014-02-28,36.4300
2014-02-27,37.6900
2014-02-26,37.6600
2014-02-25,37.3600
2014-02-24,37.1310
2014-02-21,37.0600
2014-02-20,37.4300
2014-02-19,36.9600
2014-02-18,37.3600
2014-02-14,37.4500
2014-02-13,36.7100
2014-02-12,35.8000
2014-02-11,35.4500
2014-02-10,34.9100
2014-02-07,35.4400
2014-02-06,34.6800
2014-02-05,33.9300
2014-02-04,33.7500
2014-02-03,33.4100
2014-01-31,34.3300
2014-01-30,34.6750
2014-01-29,33.2300
2014-01-28,33.9800
2014-01-27,33.0400
2014-01-24,33.2900
2014-01-23,35.6900
2014-01-22,36.3200
2014-01-21,35.5900
2014-01-17,35.1000
2014-01-16,35.7050
2014-01-15,36.1300
2014-01-14,35.9040
2014-01-13,34.9100
2014-01-10,35.4900
2014-01-09,35.5800
2014-01-08,35.8400
2014-01-07,35.2600
2014-01-06,33.8500
2014-01-03,33.6400
2014-01-02,33.4500
2013-12-31,33.5500
2013-12-30,33.1200
2013-12-27,33.2000
2013-12-26,33.3400
2013-12-24,33.0600
2013-12-23,32.1310
2013-12-20,32.0200
2013-12-19,32.0200
2013-12-18,31.6700
2013-12-17,30.9400
2013-12-16,31.2800
2013-12-13,30.7400
2013-12-12,30.3800
2013-12-11,30.1500
2013-12-10,30.5300
2013-12-09,30.1000
2013-12-06,29.4400
2013-12-05,29.7350
2013-12-04,30.0900
2013-12-03,30.0020
2013-12-02,29.9400
2013-11-29,30.1200
2013-11-27,30.7900
2013-11-26,30.6000
2013-11-25,30.1200
2013-11-22,29.5900
2013-11-21,29.2900
2013-11-20,28.2900
2013-11-19,28.6300
2013-11-18,29.0400
2013-11-15,29.3700
2013-11-14,30.1300
2013-11-13,30.0400
2013-11-12,30.5000
2013-11-11,30.7700
2013-11-08,30.3100
2013-11-07,27.6900
2013-11-06,28.2000
2013-11-05,27.8600
